ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
24,0.110602066,0.1589862,0.16983,0.020966915
25,0.09099365,0.06635328,0.033595648,0.18890189,0.026703209,0.12559636,0.1844601,0.08843998,0.18592097,0.10425085,0.08172805,0.030133849,0.0077193887,0.15138027,0.02970922,0.12773491
26,0.18294622,0.16530585,0.047944196,0.050792318,0.10292805,0.1438489,0.11705927,0.1492407,0.12818544,0.06222751,0.18569492,0.1502187,0.1744593,0.13109452
27,0.0071369177,0.070576064,0.15046054,0.0054753553,0.1597855,0.07540374,0.075999066,0.11201647,0.16944659,0.19042282,0.18203814,0.025852902,0.07044456
28,0.003973274,0.18373975,0.18908255,0.061860926,0.19086178,0.118897706,0.13201763,0.04303181,0.013062009,0.13182895,0.07072926,0.18718824,0.04616256,0.17575489,0.14817762,0.16212258
29,0.045952477,0.008352018,0.17866461,0.07053177,0.044128858,0.18719625,0.059510052,0.011304089,0.09327902,0.1290784,0.10529231,0.11093352,0.04402716,0.034878194,0.1903361,0.030519804
30,0.10492031,0.0059483363,0.0071717836,0.13644466,0.099559434,0.115664616,0.01827975,0.12553596,0.16100541,0.12694298,0.049677346,0.03672936,0.0981257,0.17443466,0.03303479
31,0.16451359,0.12460675,0.1709041,0.047354147,0.13857812,0.15967849,0.13129535
32,0.008675604,0.18554552,0.115398146,0.025016904,0.03604997,0.099732086,0.09250978,0.055677164,0.0054069897,0.18503115,0.16751067
33,0.14754555,0.037551183,0.07111568,0.032557476,0.18947572,0.11756671,0.037443716,0.18370925,0.08349258,0.12025545,0.010635449,0.029389407,0.13242888,0.018685691
34,0.041390143,0.103754126,0.030489469,0.18835148,0.06770625,0.091218084,0.18263194,0.18723094,0.057954706,0.02307518,0.009552949,0.1698934,0.13088475
35,0.11160402,0.037009913,0.12635107,0.18430625
36,0.19102098,0.13919726,0.13536417,0.052079268,0.121601135,0.1547005
37,0.16085978,0.07949608,0.08372798,0.09578751,0.097812995
38,0.012038962,0.022426624,0.035646535,0.026305957,0.108916625,0.175408,0.019584375,0.09572767,0.09398146,0.049158137,0.058763914,0.045350365,0.034894235,0.16832764,0.05158991,0.16927679
39,0.07624969,0.16489871,0.16597322,0.06390701,0.18760554,0.019320253,0.10122923,0.11796457,0.12327034,0.05217246,0.0814033,0.13915843,0.17515603
40,0.18057391,0.014009527
41,0.18873058,0.14425692,0.10602542,0.063072376,0.071856774,0.028976431,0.08240169,0.025377419
42,0.047291793,0.09639465,0.03520347,0.0881948,0.036121726,0.03197888,0.05592071,0.18209665,0.094159916,0.036865782,0.1493085,0.039922476,0.14027764,0.102192655,0.038185816
43,0.17157982,0.05313932,0.04077064,0.010813132,0.00903302,0.0075803758,0.07240091,0.10809387,0.08085378,0.1714803,0.035141528,0.06299902
44,0.048786033,0.05571703,0.06314805,0.17669995,0.1344023
45,0.01118508,0.009742023,0.1038564,0.08552745,0.12062268,0.120084666,0.18717735,0.18297894,0.07860346,0.16606371,0.094105296,0.15584815
46,0.18712568,0.011104997,0.15601915,0.17485368
47,0.067977324,0.18389134,0.05338742
48,0.1848143,0.06784872,0.0561743,0.15291366,0.016287124,0.18837474,0.06448035,0.18667023,0.15767297,0.18414734,0.00902297,0.18940517,0.0018706858
49,0.04095374,0.13798279
50,0.050166886,0.10068537
51,0.18145952,0.032651186,0.1207785
52,0.16344932,0.10605529,0.010548285
53,0.15633327,0.09145775,0.12634763,0.1660172,0.13161577,0.026573857,0.020109527
54,0.008954121,0.18685827,0.112456195,0.07047493,0.12882471
55,0.15878028,0.12823944,0.16192861,0.014086026,0.14958186,0.04326546,0.10739942,0.07939634,0.032242797,0.04538893
56,0.1795132,0.07263495,0.13894472,0.030299624,0.041871533,0.14045662,0.07945755,0.060064327,0.02796435,0.0754275,0.08768637
57,0.13100503,0.025862593,0.16634344,0.052557252,0.14367035,0.027528228
58,0.18561059
59,0.092751674,0.12427536,0.061437536,0.13309333,0.06065246,0.14643884,0.027713247,0.1863152,0.17155442,0.06287788,0.06759609,0.051087473,0.011153314,0.0012338215
60,0.12021936,0.1642753,0.18877828,0.017792644,0.044072453,0.1170062,0.024829336,0.12345296,0.11773159,0.189314,0.118037805,0.18247491
61,0.18580684,0.02589494,0.14317149
62,0.124299295,0.054926462,0.17092597
63,0.009598118,0.030033514,0.04388788
64,0.18356943,0.07188859,0.077337496,0.014791161,0.03464203,0.15488492,0.18039343
65,0.1693532,0.09600644,0.02588511,0.10963029,0.17044714,0.18555881,0.12434153,0.018025773,0.114489056,0.18810606,0.070680365,0.12267619,0.0868198,0.12710404,0.12549235,0.12863688
66,0.11734367,0.017047912,0.08339189,0.1854013,0.042819224,0.05400081,0.010544867
67,0.12433352,0.099743225,0.18571943,0.049853183,0.0075748144,0.13496335,0.18673885,0.14087887,0.10859695,0.18810421
68,0.11877912,0.15397479,0.16875277,0.050711717,0.12778279,0.18388171,0.04001291,0.15882161,0.06557406,0.06739973
69,0.024775304,0.16484085,0.13699281,0.12932128,0.07433054,0.17614599,0.04141591
70,0.10562262,0.18394971,0.03814096,0.14183551,0.07169114,0.033208918,0.018046055,0.029931659,0.056577854
71,0.18190807,0.1842512,0.065088294,0.025784407,0.11820139,0.050996054,0.14616936,0.119866155,0.10136141,0.028403906,0.15828624
72,0.0059168977
73,0.026222885,0.008870109,0.06943475,0.057387095,0.15293708,0.09376982,0.028945722
74,0.06010215,0.006317414,0.17790858,0.18974525,0.18691252,0.17196476,0.1728424,0.11779397,0.061776098
75,0.17530651,0.046445567,0.066897064,0.0032521232,0.114928745,0.05150759
76,0.033184603,0.106484555,0.048110712,0.035599623,0.002996753,0.0779426,0.016937597,0.15154499
77,0.04518165,0.16540721,0.14785396,0.055583205,0.018331077,0.06208643,0.11457263,0.14274505,0.1870735,0.14424902,0.17299886
78,0.17220691,0.16671199,0.014078186,0.108937085,0.023599295,0.18704036,0.18103333
79,0.07977216
80,0.09752602,0.14913051,0.011463733,0.18846706
81,0.1842123,0.05872026,0.16206565,0.10686255,0.17038786,0.1813212
82,0.1671064,0.15160896,0.06919178,0.16410695,0.013173927,0.011915551
83,0.045067314,0.05657849,0.0708914,0.0317344,0.1878737,0.18491715,0.1858919,0.006959121,0.038400907,0.17581388,0.18986788,0.07268786,0.12851377,0.1305462
84,0.156782,0.07878447,0.12892076,0.09439391,0.04822815,0.17276002,0.025034409,0.041408267,0.08316892,0.041119035,0.057151586,0.12072188,0.16499498,0.02846419
85,0.014598025,0.022928545,0.15164505,0.14300364
86,0.053139158,0.077909864,0.18530685,0.034690604,0.08865133,0.011933614
87,0.10094323,0.1760791,0.0541195,0.113099955,0.0776463,0.003442977,0.036213912,0.107006796,0.12761417,0.1093667,0.17175573,0.18114182,0.1807194,0.14603665,0.10748052,0.15647002
88,0.1428849,0.009000063,0.1732329,0.047374908,0.009565383,0.13757853,0.006054772,0.0199992,0.18954758,0.18858902
89,0.025208244,0.09557946,0.042785745,0.17277363,0.008213954,0.038207036,0.08295229,0.0113624865,0.17085992,0.025502969,0.14784957,0.10879332,0.1627871,0.15177703
90,0.18389302,0.087599814,0.18625987,0.13649285,0.046117954,0.15892814
91,0.013268922
92,0.0038910282,0.18026899,0.18051165,0.039648157,0.122143455,0.030117555,0.008020058
93,0.18250409
94,0.059262037,0.030774796,0.18014719,0.19048567,0.034173846,0.038284667
95,0.16447298,0.09371023,0.043943994,0.17694525,0.11195103,0.15441963,0.18848956,0.01460271,0.117104195,0.06454387,0.05138154,0.1312258,0.17414103
96,0.036402382,0.047120318,0.12621601,0.05410626,0.03941185,0.0061536888,0.016958928,0.178491,0.06833967,0.062405463,0.1907282,0.15187636,0.050582096,0.072650425
97,0.032653797
98,0.16131331,0.050596654,0.07623555,0.08198395
99,0.06330899,0.17643665,0.1599347,0.18940733,0.08439128,0.12177132,0.18897581,0.065071434
100,0.07966622,0.059689257,0.072659746,0.029281612,0.1548986,0.05371724,0.03625201,0.0048222444,0.13016105,0.015943898,0.14266348,0.08311125,0.17153116
101,0.046208333,0.18497685,0.037412226,0.011722169,0.034480713,0.073821686,0.08043133,0.023626745,0.18239051,0.15004554,0.15828341,0.06218627
102,0.051475447,0.1412861,0.1821415,0.12119775,0.17835888,0.06666968,0.004674963,0.030109512
103,0.0054260558,0.068095766,0.15565485,0.04703515,0.12891513,0.18735068,0.11548197,0.11033686
104,0.1841257,0.010217275,0.08907225,0.048694536,0.008406468,0.043394215,0.005930004,0.18873198,0.13521577,0.17588447,0.086505815,0.08839001,0.11572621
105,0.058750737,0.16741006,0.17231098,0.028931197,0.076908626
106,0.03157113
107,0.008620102,0.018398214,0.05431453,0.1608688
108,0.17119396,0.03036539,0.013208171,0.16990381,0.039673526,0.1883447,0.1430949
109,0.12748025
110,0.052411545,0.17000999,0.11366341,0.048796397
111,0.03877656,0.045230087,0.084779575,0.03803494
112,0.18059754,0.0342019,0.019202182,0.1858454,0.10168941
113,0.1440203,0.12836689,0.18944289,0.01153157,0.15082979
114,0.038785536
115,0.13301173,0.003987581,0.1793894,0.18741915,0.15039471,0.17991546,0.13709752,0.1266668,0.08936942,0.123215504,0.1679617
116,0.092932515,0.14784409,0.17368633,0.0579793,0.18403466,0.18139231,0.06837763,0.043517068
117,0.14557031,0.020280892,0.027475543,0.014704768,0.1700568,0.18815406,0.1583614,0.04251045,0.18662003,0.09646667,0.10226534,0.11406133,0.03409711
118,0.128588,0.07912541,0.0057779946,0.103170335,0.005484669,0.18131723
119,0.18087772,0.16507314,0.10989747,0.06830302,0.07532559,0.04451817,0.06112931,0.17672436,0.10696331,0.00787288,0.093307376
120,0.1892166,0.12723796,0.18928185,0.19005914,0.1785736,0.06928184
121,0.14975914,0.10819071,0.052627865,0.12770465,0.0017294094,0.07609284,0.0029960407,0.17899309,0.09991799,0.04396511,0.16754183
122,0.13581322,0.18709098,0.061401572,0.18322444,0.15661982,0.090102546,0.008669802,0.025431318,0.108887196,0.10753779,0.080566145
123,0.17200747,0.18745711,0.16463782,0.019436691,0.03996103,0.023161847,0.18646757,0.024881847,0.04087387,0.17046702,0.08488062,0.060914133,0.16089195,0.06721913,0.12056138
124,0.13656941,0.010499416,0.051809587,0.03652409
125,0.12034549,0.018158142,0.18451169,0.041751813,0.18747869,0.06151496,0.084939845,0.08718056,0.14925699,0.18712255,0.09866695,0.080506384,0.15072122,0.18346107,0.16232966,0.001353767
126,0.010866526,0.013209021,0.07122477,0.1506369,0.033438988,0.03454908,0.15138654,0.14261563,0.0940884,0.00539137,0.1835553,0.11365566,0.19033921,0.1523933,0.11450696,0.1769117
127,0.16102296,0.11507109,0.17992774,0.029272782,0.032744206,0.09623728,0.14513046
128,0.049330875,0.16735385,0.123990096,0.09445787,0.13169414,0.1806106,0.04157301,0.009424544,0.0313152,0.13677347,0.08441365
129,0.012942298,0.1727215,0.10407175
130,0.07357842,0.033334155,0.16601579,0.09079091,0.07906257,0.15756327,0.12500226,0.03049377,0.021671224,0.180674,0.08838429,0.16290846
131,0.1855951,0.0028953683,0.04945244,0.061158277,0.1864269
132,0.12544736,0.08170276,0.16363879,0.08796276,0.1058148,0.1361375,0.046572782,0.15483397,0.17759308,0.021652427,0.1277417,0.008271047,0.18785957,0.06343359
133,0.14191733,0.07185744,0.116136186,0.08058632,0.1096401,0.18324696,0.18649012,0.1877711,0.0055879853
134,0.04063087,0.17029193,0.1906094,0.008143802,0.007105805,0.12820543,0.08474706,0.14690724,0.04011053,0.1778636,0.071037345,0.048752144,0.08549471,0.09922867,0.095879674,0.027275376
135,0.0018800568,0.18836556,0.032457557,0.07331504,0.010117687,0.03075256,0.05612694,0.18791965,0.017270135,0.09620133,0.13830465,0.18676879,0.02854936,0.16869351,0.16615374
136,0.1849508,0.14705881,0.028674869,0.09516515,0.18543385,0.1414085,0.17398268
137,0.06661038
138,0.068407774,0.008547902,0.17664734,0.0044629085,0.18070807,0.035247635
139,0.141222,0.009889208,0.076314025,0.07755797,0.14915113,0.17473483,0.15111381,0.16850816,0.08110322,0.01287679,0.08155155,0.1156886,0.14396772,0.17347012,0.10269191
140,0.06723091,0.0025929557,0.18790276,0.03742018,0.032178063,0.17256942,0.12763493,0.012528833,0.1044399,0.13535793,0.18105464
141,0.15179986
142,0.18840557,0.17605345,0.033614635,0.005083934,0.12371012,0.06737794,0.12369552,0.08477957,0.07390216,0.12013409,0.1774106,0.06419876,0.03339437,0.044854775,0.034109432
143,0.17421684,0.1385769,0.16873544,0.17370814,0.08928607,0.12082581,0.04035946,0.103727035,0.077533945,0.040645335,0.18867476
144,0.09191904,0.1525953,0.105646364,0.008366355,0.13759135,0.18811342,0.18502364,0.06087309
145,0.11858344,0.16358541,0.17662013,0.16896419,0.09157624
146,0.09913888,0.1884465,0.08952769,0.16389005,0.18553527,0.17256193,0.12244145,0.010551062,0.086727254,0.05323632,0.17549983,0.19047995
147,0.18183169,0.06539746,0.17310943,0.11866792,0.1903195,0.17384432,0.14807132,0.053895228,0.08725233,0.18655854,0.085794784,0.13077481
148,0.006213794,0.058051877,0.014179902,0.14225152,0.16975993,0.13079841,0.18606177,0.074372396,0.13707511,0.0043529705,0.16584218,0.18021938,0.17813396,0.02601605
149,0.05790349,0.018468175,0.11203106,0.14328012,0.0805357,0.005663144,0.015119996,0.028608099,0.034029976,0.049935427,0.18760137
150,0.17012618,0.06971553,0.022659311,0.08389476,0.06575805
151,0.1116794
152,0.16388924,0.07344712,0.16074869,0.04273366
153,0.14702772,0.10032802,0.18181936,0.013761857,0.026043538,0.105206385,0.08903544,0.0064927554,0.124941714,0.053027052,0.18420716
154,0.0541945,0.09325115,0.08395642,0.05013145,0.14253598,0.17125387,0.14051642,0.048813254,0.17360076,0.1056784,0.036671273,0.18646319
155,0.020213025,0.026664728,0.0067030527
156,0.17484678,0.15098715,0.15199761,0.14450921,0.04511813,0.12665628,0.18949686,0.051294543,0.15687262
157,0.030275503,0.08819189,0.09559527,0.18113871,0.124618106,0.130797,0.18809326,0.17285484,0.03893143,0.011783978,0.09477718,0.15913112,0.089688905,0.12544017,0.11889709
158,0.1893447,0.169811,0.018032826,0.17809986,0.12363071,0.004833138,0.18685308,0.15433514,0.09931666,0.08163849,0.07247931,0.11390763,0.028693918,0.19056877,0.004833594,0.031910364
159,0.103744864,0.03938887,0.18179245,0.039052323,0.11969879,0.019247973,0.006412179,0.17947744
160,0.044292357,0.10854912,0.034891937,0.078361124,0.057240874,0.17164966,0.1897757,0.04054206,0.038356382,0.06589901,0.09444959
161,0.15175293,0.116912805,0.038407892,0.005960207,0.12024444,0.030543141,0.08556146,0.11631529,0.028363273
162,0.146725,0.16180362,0.12781282,0.13670772,0.05954344,0.041254077,0.15983573
163,0.11002099,0.100664645,0.04378564
164,0.02328494
165,0.1298625,0.107980445,0.03553194,0.10928946,0.18338981,0.13357751,0.17784324,0.13638857,0.17906588,0.037290532,0.016343065,0.0074014068,0.07809183,0.1021512
166,0.17173718,0.18370883
167,0.07294305,0.067353606,0.18489577,0.14536646,0.16170406,0.09453407,0.17482755,0.015680987,0.084583305,0.027860831,0.18476695,0.11741344,0.0933996,0.10577452,0.1284298
168,0.027005848,0.10885146,0.036938976,0.15312107,0.021030819,0.1844092,0.12187766
169,0.02375,0.06572122,0.07092535,0.07983332,0.1240261,0.072083905,0.07340664,0.18541461,0.0015356746,0.05783923,0.01140936,0.16307263
170,0.16059855,0.062857874,0.18758619,0.11345305,0.05954801,0.025063137,0.03974812,0.0328029,0.060185637,0.12205322,0.07709092,0.119333416
171,0.17955348,0.03624413,0.10061696,0.18300918,0.19068423,0.17914315,0.058360085
172,0.048235174,0.06638782,0.17074928,0.028047523,0.14393297,0.10992206,0.07035668,0.02832051,0.009870415,0.1859569,0.033141546,0.19015086,0.02835609,0.029379852,0.0023243884,0.186455
173,0.18331838,0.036972955,0.054349598,0.1380298,0.12116383,0.18635802,0.06326954,0.022044247,0.04817816,0.19037421,0.042060576
174,0.0033914878,0.0042197756,0.12741861,0.18450037,0.04079406,0.066648,0.10254167,0.057296887,0.17490156,0.09265427,0.091328256,0.07308728,0.04501731
175,0.10432475,0.1600892,0.05137696,0.089502424,0.06283479,0.046982393,0.1033215,0.17747942,0.0054038675
176,0.021305948,0.10300938,0.09369227,0.030493136,0.18321297,0.015841674,0.027054861,0.14547403,0.17072232,0.024003789,0.07455475,0.0085925255,0.027578274,0.16647495
177,0.028069798,0.18696968,0.1335684,0.1776302,0.06162789,0.18628104,0.08536952,0.11955884
178,0.03603697,0.16305803,0.16410616,0.009362707,0.03982829,0.04752858,0.18148373,0.03470702,0.07185236,0.18811221,0.02931127,0.18212992
179,0.18645072,0.02947035,0.055710554,0.07479261,0.19064529
180,0.17019269,0.11796521,0.1815964,0.15699336,0.1412517,0.17643212,0.18563284
181,0.09494222,0.18889414,0.17739674,0.15092318,0.07679256,0.07647522,0.07369197,0.021621775,0.011687661,0.1837794,0.10617411
182,0.1744167,0.051153112,0.14441912,0.077871725,0.18945754,0.14418703,0.079424344,0.13870935,0.040752124,0.05953327,0.07563822
183,0.05678401,0.17325795,0.16248731,0.08505733,0.11251744,0.03820029,0.1317316,0.029897865
184,0.1900834,0.108969904,0.14185844
185,0.044002827,0.18532746,0.1820653,0.12742008,0.03460205,0.17048037,0.1516017,0.13470475,0.18628657,0.1259213,0.1390636,0.14963602
186,0.076613985,0.09318597,0.16059251,0.029853633,0.059205264,0.17137772,0.17076722,0.15440652,0.11265595,0.1718958,0.13243322,0.026550867,0.15960965,0.10343699,0.11787203
187,0.14116168,0.1510736,0.041736085
188,0.10689434,0.1329118,0.13714099,0.10533373
189,0.12711911,0.18836385,0.12889042,0.11736904,0.045312002,0.07363585,0.16822381,0.16131446,0.12536235,0.11512817,0.15037905
190,0.09081207
191,0.022128103,0.042734575,0.115900725
192,0.05241229,0.16184178,0.18217058,0.08661081,0.052408695,0.031700734,0.18226545,0.16987415,0.14018805,0.054791182,0.13179718,0.117792144,0.18162636,0.02985773
193,0.16173664,0.18727368,0.16110818,0.0050899987,0.051379193,0.04483194,0.006697953,0.14314115
194,0.18529107,0.1496434,0.11308184,0.054004196,0.17546496
195,0.07551204
196,0.015253198,0.047075354,0.18030743,0.12532257,0.040634774,0.12827052,0.1576287,0.14614308,0.12629008,0.17216796
197,0.08284842,0.030268915,0.084330685
198,0.08837626,0.18111324,0.1580213,0.15967935,0.006166308,0.03335452,0.18324591,0.16722511,0.0037433181,0.0048008026,0.18733433
199,0.040881284,0.18473437,0.053923517,0.1720088,0.10375814,0.18278068,0.08154522
